"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ASV"	"Test"	"TimePoint"
"57"	5.12826615465502	-2.22377423439858	2.93452573453917	-0.757796807921944	0.448572633622423	0.788463363221181	"ASV4345"	"CH-BS"	1
"58"	0.0798628740233082	0.945736940610672	3.06184844869857	0.308877776433597	0.757414502589753	NA	"ASV5492"	"CH-BS"	1
"59"	1.00544287006523	3.52378858426534	3.03885631436966	1.15957722897348	NA	NA	"ASV5543"	"CH-BS"	1
"60"	0	NA	NA	NA	NA	NA	"ASV4557"	"CH-BS"	1
"61"	0	NA	NA	NA	NA	NA	"ASV3357"	"CH-BS"	1
"62"	0	NA	NA	NA	NA	NA	"ASV4710"	"CH-BS"	1
"63"	0.324336409698462	2.11927643190818	3.07559019032193	0.689063334438047	0.490783412259221	NA	"ASV6631"	"CH-BS"	1
"64"	0.978362405640356	-3.39521500709877	3.03206652930706	-1.11976929736918	0.262812086012268	NA	"ASV1966"	"CH-BS"	1
"65"	0	NA	NA	NA	NA	NA	"ASV4021"	"CH-BS"	1
"66"	0.838560177244736	3.26498289534846	3.04560022846605	1.07203265380398	NA	NA	"ASV4118"	"CH-BS"	1
"67"	0	NA	NA	NA	NA	NA	"ASV7220"	"CH-BS"	1
"68"	1.96152504350059	4.43517328284859	3.02244551925045	1.4674121517163	NA	NA	"ASV8300"	"CH-BS"	1
"69"	0	NA	NA	NA	NA	NA	"ASV7300"	"CH-BS"	1
"70"	1.09351253470953	3.62766421116263	3.03645264021064	1.1947046903096	0.232202429289182	NA	"ASV5361"	"CH-BS"	1
"71"	0.513005135455281	-2.46364882329258	3.05801484907078	-0.805636644976133	0.420452389685282	NA	"ASV7016"	"CH-BS"	1
"72"	0.324336409698462	2.11927643190818	3.07559019032193	0.689063334438047	0.490783412259221	NA	"ASV3271"	"CH-BS"	1
"73"	6.94206831318401	-2.16440973131211	2.92127261947322	-0.740913298157846	0.45874601188169	0.793151774751677	"ASV1462"	"CH-BS"	1
"74"	3.19220354312407	-1.60144791426337	2.9441400267676	-0.543944207715423	NA	NA	"ASV2998"	"CH-BS"	1
"75"	0	NA	NA	NA	NA	NA	"ASV6200"	"CH-BS"	1
"76"	1.08428127644428	3.6013866713242	3.03704540139099	1.18581917467376	0.235693717484817	NA	"ASV5308"	"CH-BS"	1
"77"	0	NA	NA	NA	NA	NA	"ASV6416"	"CH-BS"	1
"78"	0.491815115568259	2.59460095091985	3.06044871632925	0.847784488946396	0.396558002953536	NA	"ASV3637"	"CH-BS"	1
"79"	0.619589300825303	2.85711175565393	3.05389058971862	0.93556454356054	0.349497437193447	NA	"ASV3698"	"CH-BS"	1
"80"	0.598971555174811	2.84918882511092	3.05407240698944	0.932914628543308	0.350864048775727	NA	"ASV5588"	"CH-BS"	1
"81"	5.80120062501094	-1.66614514474133	2.08648663809785	-0.798541008755403	0.424556605259652	0.779084753905572	"ASV1204"	"CH-BS"	1
"82"	7.33160045514751	-3.11286741311405	2.79395002251364	-1.11414570340578	0.265216684401177	0.624719116697269	"ASV875"	"CH-BS"	1
"83"	3.46208714015159	-1.93293442641654	2.78752948302585	-0.693422056407578	0.488044724487803	NA	"ASV2197"	"CH-BS"	1
"84"	29.0256091519838	-1.12489880509043	1.55905490790378	-0.721526098527799	0.470585889247599	0.795070551561292	"ASV220"	"CH-BS"	1
"85"	0	NA	NA	NA	NA	NA	"ASV3933"	"CH-BS"	1
"86"	0	NA	NA	NA	NA	NA	"ASV2222"	"CH-BS"	1
"87"	0	NA	NA	NA	NA	NA	"ASV3695"	"CH-BS"	1
"88"	0	NA	NA	NA	NA	NA	"ASV5102"	"CH-BS"	1
"89"	0.724020907397981	-2.9411764316276	3.04267397465504	-0.966641991921285	0.333723034911867	NA	"ASV4146"	"CH-BS"	1
"90"	0.713030921449684	-2.92031981115349	3.04324487348902	-0.959607239165545	0.337252924282237	NA	"ASV2332"	"CH-BS"	1
"91"	0	NA	NA	NA	NA	NA	"ASV6003"	"CH-BS"	1
"92"	0	NA	NA	NA	NA	NA	"ASV655"	"CH-BS"	1
"93"	0	NA	NA	NA	NA	NA	"ASV8750"	"CH-BS"	1
"94"	14.1741063967538	0.345805729069293	2.23863707544122	0.154471545594829	0.877237945242357	0.970822596728341	"ASV1193"	"CH-BS"	1
"95"	0.678834429198119	3.00284288765889	3.05071054340635	0.984309342015118	0.324963437577937	NA	"ASV1919"	"CH-BS"	1
"96"	0	NA	NA	NA	NA	NA	"ASV6510"	"CH-BS"	1
"97"	0.843274665216002	3.27862639860556	3.04521583031454	1.07664828416018	NA	NA	"ASV2859"	"CH-BS"	1
"98"	3.98069976314457	-5.40670155210464	2.99553016471479	-1.804923087002	0.0710867184939442	NA	"ASV1549"	"CH-BS"	1
"99"	10.8765158464194	-0.634678100064229	2.89913003219349	-0.218920190890517	0.826712217888938	0.954431257500392	"ASV1908"	"CH-BS"	1
"100"	1.67675145846813	-2.09754573689693	2.99015772428819	-0.701483309679342	NA	NA	"ASV4874"	"CH-BS"	1
"101"	5.31468238872024	-5.82509160805724	3.0085615056708	-1.93617168772438	0.0528466768189322	0.209017420818444	"ASV2841"	"CH-BS"	1
"102"	0.189559142859301	-0.910881988524033	3.11653965008542	-0.292273511905766	0.770077509490053	NA	"ASV5693"	"CH-BS"	1
"103"	3.60162371432671	-5.26071932141189	3.01113576303577	-1.74708805427894	NA	NA	"ASV1376"	"CH-BS"	1
"104"	0.389203691638155	2.33569428623999	3.06811750344672	0.761279280736829	0.446490273273234	NA	"ASV6623"	"CH-BS"	1
"105"	7.18330490901542	-6.25944521183907	3.00716254970982	-2.08151209266792	0.0373870584041633	0.19922783805148	"ASV2098"	"CH-BS"	1
"106"	4.10404108364225	-5.45314585664527	3.01014319143152	-1.81159018353939	NA	NA	"ASV3077"	"CH-BS"	1
"107"	2.04996389916784	-4.44785187121251	3.01714287714817	-1.47419331875217	NA	NA	"ASV5680"	"CH-BS"	1
"108"	0	NA	NA	NA	NA	NA	"ASV6594"	"CH-BS"	1
"109"	0	NA	NA	NA	NA	NA	"ASV7754"	"CH-BS"	1
"110"	5.06274420644035	5.8069195288477	3.01070796615766	1.92875549343254	0.0537612234480185	0.209017420818444	"ASV1875"	"CH-BS"	1
"111"	0.232345987809489	1.70741884439955	3.08759023253018	0.552993990721488	0.580267525051469	NA	"ASV2906"	"CH-BS"	1
"112"	0	NA	NA	NA	NA	NA	"ASV1493"	"CH-BS"	1
"113"	0.918423051268044	3.39207779240038	3.04214719086357	1.11502750510815	NA	NA	"ASV5443"	"CH-BS"	1
"114"	1.03821736230301	3.56380882306383	3.03791092675096	1.17311169056405	NA	NA	"ASV6789"	"CH-BS"	1
"115"	0	NA	NA	NA	NA	NA	"ASV7242"	"CH-BS"	1
"116"	5.65443855541848	0.359576450608665	2.12858864526214	0.16892716749618	0.865853929711892	0.969984230599863	"ASV1855"	"CH-BS"	1
"117"	0.379118285718601	-1.994183007895	3.07881518094998	-0.647711178064182	0.517171773080135	NA	"ASV4553"	"CH-BS"	1
"118"	7.96535076870899	-0.58869435752463	2.90395449561861	-0.202721619230891	0.8393526243185	0.959020318340388	"ASV749"	"CH-BS"	1
"119"	2.32345987809489	4.69136292085546	3.01935879611134	1.5537613240591	NA	NA	"ASV4997"	"CH-BS"	1
"120"	0	NA	NA	NA	NA	NA	"ASV5001"	"CH-BS"	1
"121"	0	NA	NA	NA	NA	NA	"ASV7924"	"CH-BS"	1
"122"	31.2057558188263	-0.763989740254653	1.93842165868168	-0.394129799795078	0.693485210910882	0.90165724460954	"ASV198"	"CH-BS"	1
"123"	0	NA	NA	NA	NA	NA	"ASV2315"	"CH-BS"	1
"124"	23.9063279798379	-1.96815092374427	1.38914036197525	-1.41681213620898	0.156537860482396	0.431003707011851	"ASV278"	"CH-BS"	1
"125"	0	NA	NA	NA	NA	NA	"ASV6252"	"CH-BS"	1
"126"	5.39085220424526	5.90350084205354	2.881891925735	2.04848099588186	0.040512892340218	0.200366527153451	"ASV1110"	"CH-BS"	1
"127"	0	NA	NA	NA	NA	NA	"ASV2819"	"CH-BS"	1
"128"	1.03845443479443	3.51484690742018	3.03907092881802	1.15655310117662	0.247454992655099	NA	"ASV8693"	"CH-BS"	1
"129"	5.61214484156069	-5.90242674601765	3.00828070649344	-1.96205983480103	0.0497555184329354	0.208567009920917	"ASV838"	"CH-BS"	1
"130"	3.48135485045464	-5.21406503662787	3.0113969602219	-1.73144394628188	NA	NA	"ASV2388"	"CH-BS"	1
"131"	7.7902609257677	-2.31287499000516	2.91958344344923	-0.792193487462959	0.428247865358466	0.779392838270899	"ASV807"	"CH-BS"	1
"132"	1.83216119805458	-4.29163928178926	3.01873540860128	-1.42166791748661	NA	NA	"ASV5083"	"CH-BS"	1
"133"	0	NA	NA	NA	NA	NA	"ASV3894"	"CH-BS"	1
"134"	0	NA	NA	NA	NA	NA	"ASV8585"	"CH-BS"	1
"135"	0	NA	NA	NA	NA	NA	"ASV7317"	"CH-BS"	1
"136"	0.945674516482351	-0.475064906219983	3.0053625765693	-0.158072410272135	0.874399740669758	NA	"ASV2561"	"CH-BS"	1
"137"	0	NA	NA	NA	NA	NA	"ASV7199"	"CH-BS"	1
"138"	2.63376943662507	-1.67400189392162	2.95315900824166	-0.566851256315634	NA	NA	"ASV2795"	"CH-BS"	1
"139"	1.26703658794647	-3.75162122540338	3.02576927861168	-1.23989005107645	0.215016064231373	NA	"ASV2412"	"CH-BS"	1
"140"	1.50065187957462	-3.99974889778665	3.02221201161654	-1.32345079776426	NA	NA	"ASV4661"	"CH-BS"	1
"141"	2.15123492105787	-0.466435833013101	2.95156407765212	-0.158030054825757	0.874433115951821	NA	"ASV2137"	"CH-BS"	1
"142"	0	NA	NA	NA	NA	NA	"ASV5255"	"CH-BS"	1
"143"	0	NA	NA	NA	NA	NA	"ASV6641"	"CH-BS"	1
"144"	0.319451496093233	2.0904231885552	3.07666720127724	0.67944403856465	0.496856554334721	NA	"ASV2331"	"CH-BS"	1
"145"	8.53561480944735	-2.86993606188405	2.9034813026852	-0.988446544921735	0.322934001749392	0.681845065774113	"ASV1217"	"CH-BS"	1
"146"	0	NA	NA	NA	NA	NA	"ASV8796"	"CH-BS"	1
"147"	0	NA	NA	NA	NA	NA	"ASV5787"	"CH-BS"	1
"148"	1.7527036184804	-2.01463311741882	2.9854375775655	-0.674820043988887	0.49979010412605	NA	"ASV4173"	"CH-BS"	1
"149"	1.39407592685693	3.96015379451858	3.02977117851411	1.30708015925505	NA	NA	"ASV4544"	"CH-BS"	1
"150"	5.034966394655	-5.74672121170948	3.00886180959273	-1.90993191956773	0.056141979607914	0.209017420818444	"ASV2042"	"CH-BS"	1
"151"	1.31773742138458	3.89912147596132	3.03089077807812	1.28646056933591	NA	NA	"ASV3782"	"CH-BS"	1
"152"	0	NA	NA	NA	NA	NA	"ASV7090"	"CH-BS"	1
"153"	0.479177244139849	2.5771991793868	3.06092462695512	0.841967540360669	0.399806122832184	NA	"ASV6893"	"CH-BS"	1
"154"	0.439245807128195	2.47187859288515	3.06392316161978	0.806769120012252	0.419799513241137	NA	"ASV7043"	"CH-BS"	1
"155"	1.14874216340406	-3.04709281280921	3.02099595895674	-1.00863849346607	NA	NA	"ASV7862"	"CH-BS"	1
"156"	0.551371896487386	2.75522592850767	3.05630262337317	0.901489894173762	0.367327904608699	NA	"ASV5992"	"CH-BS"	1
"157"	0	NA	NA	NA	NA	NA	"ASV5535"	"CH-BS"	1
"158"	0	NA	NA	NA	NA	NA	"ASV9334"	"CH-BS"	1
"159"	0.623902056268474	-2.72683207989183	3.04894719750158	-0.894352018338102	0.371133576071585	NA	"ASV5231"	"CH-BS"	1
"160"	0.87849161425639	3.32992762266804	3.04380034422086	1.094003300509	NA	NA	"ASV2247"	"CH-BS"	1
"161"	0.279520059081579	1.93283241971718	3.08288783549167	0.626955154665535	0.530688631721201	NA	"ASV11002"	"CH-BS"	1
"162"	0.194601845819077	1.61221349046957	3.08962387024529	0.5218154565661	0.601798826826562	NA	"ASV6193"	"CH-BS"	1
"163"	0	NA	NA	NA	NA	NA	"ASV8184"	"CH-BS"	1
"164"	14.4557122143582	-1.77258310311743	1.73473739680965	-1.02181638925718	0.306867810875105	0.672154919231723	"ASV347"	"CH-BS"	1
"165"	16.2533424103311	-2.61307470549002	2.42816667444472	-1.07615129265687	0.2818595990957	0.640419929803727	"ASV348"	"CH-BS"	1
"166"	9.91565462204066	-1.35636531126798	2.49045216456867	-0.544626124751485	0.586010683199544	0.865946721792708	"ASV1288"	"CH-BS"	1
"167"	1.4774631694312	4.06060526150076	3.02802394199172	1.34100830749371	NA	NA	"ASV1901"	"CH-BS"	1
"168"	10.9290651620166	0.214086554777227	2.89800917546599	0.0738736635444925	NA	NA	"ASV461"	"CH-BS"	1
"169"	12.9610097108053	-0.161081942040602	2.09021027393051	-0.0770649460724816	0.938571879021144	0.983585020157873	"ASV568"	"CH-BS"	1
"170"	6.0937056531791	-2.75860003637339	2.93775958484741	-0.939014904623884	NA	NA	"ASV1783"	"CH-BS"	1
"171"	8.44357993742993	1.32316413268191	2.90422126759752	0.455600317869886	0.648677414525693	0.882630981422975	"ASV986"	"CH-BS"	1
"172"	3.94732145159705	5.42332802054739	3.01298034509593	1.79998785235179	0.0718625563643199	NA	"ASV2701"	"CH-BS"	1
"173"	0.439245807128195	2.47187859288515	3.06392316161978	0.806769120012252	0.419799513241137	NA	"ASV6158"	"CH-BS"	1
"174"	2.19859343766549	-4.55408135770112	3.01615384304441	-1.50989690668576	NA	NA	"ASV4028"	"CH-BS"	1
"175"	0	NA	NA	NA	NA	NA	"ASV6596"	"CH-BS"	1
"176"	2.42306034785367	4.74052702994553	3.0188247573917	1.57032203288322	NA	NA	"ASV4554"	"CH-BS"	1
"177"	0	NA	NA	NA	NA	NA	"ASV10470"	"CH-BS"	1
"178"	0	NA	NA	NA	NA	NA	"ASV11558"	"CH-BS"	1
"179"	15.1051434915846	-0.403296927349727	1.23687260926103	-0.326061814555565	0.744377587118215	0.92105515900049	"ASV651"	"CH-BS"	1
"180"	4.03363368086957	0.0776746556745803	2.91935315166338	0.0266068035072506	NA	NA	"ASV2305"	"CH-BS"	1
"181"	2.12530698974331	-4.50527316870973	3.01659927656321	-1.49349408246314	NA	NA	"ASV2542"	"CH-BS"	1
"182"	3.75162969893655	-5.32185511412283	3.01080599372787	-1.76758486770963	NA	NA	"ASV4112"	"CH-BS"	1
"183"	2.62763619545943	4.87861168287188	3.01741598838225	1.61681773466292	0.105917630085315	NA	"ASV4648"	"CH-BS"	1
"184"	0	NA	NA	NA	NA	NA	"ASV7699"	"CH-BS"	1
"185"	2.91772273079567	-4.95939841690699	3.01298111163429	-1.64601045713723	0.0997616060910105	NA	"ASV2909"	"CH-BS"	1
"186"	5.7417439898648	-3.24653811684777	2.73851757023954	-1.18550932523825	0.235816129836784	0.584983491165162	"ASV1551"	"CH-BS"	1
"187"	16.5352804940732	-3.0333656498237	2.37652303983012	-1.27638806735092	0.201818372285399	0.527105392115094	"ASV668"	"CH-BS"	1
"188"	43.0082667655563	-1.91341254093964	1.88151631010661	-1.01695240730134	0.309176070531607	0.672154919231723	"ASV142"	"CH-BS"	1
"189"	13.0352235518287	0.500382561927649	2.59244210599808	0.193015906033128	0.846946511109198	0.961120515921709	"ASV915"	"CH-BS"	1
"190"	28.8723252111702	-0.653532934006654	0.838340029353333	-0.779555921373297	0.435652309585181	0.782310162192797	"ASV359"	"CH-BS"	1
"191"	0	NA	NA	NA	NA	NA	"ASV4774"	"CH-BS"	1
"192"	4.17732753156444	-5.47865215586087	3.0100212596694	-1.82013736223996	NA	NA	"ASV1505"	"CH-BS"	1
"193"	8.24363599752223	-6.45810395157249	3.00665010088094	-2.14793997801084	0.031718523962574	0.19922783805148	"ASV1679"	"CH-BS"	1
"194"	69.7427310298779	-1.15011196027505	0.864261257524716	-1.33074570942706	0.183272697205328	0.49331655567654	"ASV97"	"CH-BS"	1
"195"	0.84066450595515	0.550739074090634	3.02853874249478	0.18184977010958	0.855700624749141	NA	"ASV2140"	"CH-BS"	1
"196"	0	NA	NA	NA	NA	NA	"ASV6021"	"CH-BS"	1
"197"	1.33693297771816	-3.83003085454344	3.02457890658735	-1.26630217720618	0.20540491777976	NA	"ASV7368"	"CH-BS"	1
"198"	17.2539740272918	0.91768466006937	2.89391017717444	0.317108895537795	0.751160975300489	0.923690397110374	"ASV370"	"CH-BS"	1
"199"	0.423778603225989	-1.64004841978075	3.06815791874594	-0.534538463538764	0.592969045399999	NA	"ASV5803"	"CH-BS"	1
"200"	4.8480479803683	2.54485897549079	2.9364807763359	0.866635666747401	0.386141664728778	0.746966102620538	"ASV1798"	"CH-BS"	1
"201"	0.239588622069924	1.78752674581076	3.08596988449283	0.579243094624217	0.562425156428893	NA	"ASV2285"	"CH-BS"	1
"202"	1.74531678110424	1.01224111360802	2.96843030715687	0.341002148902575	0.733101964006056	NA	"ASV8375"	"CH-BS"	1
"203"	0	NA	NA	NA	NA	NA	"ASV5226"	"CH-BS"	1
"204"	0	NA	NA	NA	NA	NA	"ASV8178"	"CH-BS"	1
"205"	0	NA	NA	NA	NA	NA	"ASV7052"	"CH-BS"	1
"206"	3.03166505354724	5.08284629197371	3.01555877019453	1.68554045181014	0.0918843470998642	NA	"ASV1003"	"CH-BS"	1
"207"	4.10404108364225	-5.45314585664527	3.01014319143152	-1.81159018353939	NA	NA	"ASV1304"	"CH-BS"	1
"208"	1.44804181479596	-3.94479203129725	3.0229484009025	-1.30494851652762	0.191910379135605	NA	"ASV1318"	"CH-BS"	1
"209"	1.79691466552443	4.33763562748214	3.0237669698029	1.43451385996352	NA	NA	"ASV2935"	"CH-BS"	1
"210"	0	NA	NA	NA	NA	NA	"ASV4655"	"CH-BS"	1
"211"	3.92167006797326	-5.3847617860316	3.01048090908855	-1.78867162710621	NA	NA	"ASV1277"	"CH-BS"	1
"212"	0	NA	NA	NA	NA	NA	"ASV6284"	"CH-BS"	1
"213"	0	NA	NA	NA	NA	NA	"ASV6988"	"CH-BS"	1
"214"	0	NA	NA	NA	NA	NA	"ASV2890"	"CH-BS"	1
"215"	13.1312085465658	-2.20785002447763	2.90494442958432	-0.760031758952979	0.44723560135494	0.788463363221181	"ASV972"	"CH-BS"	1
"216"	0.129734563879385	1.28027973685501	3.09672186135106	0.413430651565342	0.679291121361164	NA	"ASV8179"	"CH-BS"	1
"217"	2.1098144061589	-4.49300933072914	3.01671357596781	-1.48937219844867	0.136389385321388	NA	"ASV4487"	"CH-BS"	1
"218"	0	NA	NA	NA	NA	NA	"ASV3875"	"CH-BS"	1
"219"	2.56964107216258	4.83365723312433	3.01786031655598	1.60168355261736	0.10922560402219	NA	"ASV2106"	"CH-BS"	1
"220"	6.48125114746781	-0.997755984716901	2.2386780810425	-0.445689799335628	0.655821334008581	0.88622172371949	"ASV2069"	"CH-BS"	1
"221"	3.62871852103653	0.0507449543247437	2.92323260685614	0.0173591913984972	NA	NA	"ASV1964"	"CH-BS"	1
"222"	1.54897325206326	4.11076680265079	3.02719396967472	1.35794628419285	NA	NA	"ASV3254"	"CH-BS"	1
"223"	1.19896021216209	-2.93376144217505	3.02035845868002	-0.971328894338316	0.331384524628102	NA	"ASV4450"	"CH-BS"	1
"224"	2.67437513532325	-1.36433297563745	2.94832789407876	-0.46274804724993	NA	NA	"ASV1764"	"CH-BS"	1
"225"	2.24176760125308	-1.30297313274816	2.95614857269601	-0.440767133554402	0.659381589496316	NA	"ASV4272"	"CH-BS"	1
"226"	5.23528738734125	-1.20925911302802	2.91821013366657	-0.414383837228558	NA	NA	"ASV929"	"CH-BS"	1
"227"	1.82511189154855	-1.79076098870597	2.97625302388356	-0.601683047219318	NA	NA	"ASV4063"	"CH-BS"	1
"228"	4.05732928056925	5.49886412136188	3.01248472861207	1.82535833929202	0.067946971777752	0.219535699366857	"ASV648"	"CH-BS"	1
"229"	16.4602737290879	-3.33401920740769	1.61620758662024	-2.06286570797486	0.0391253889971271	0.200366527153451	"ASV975"	"CH-BS"	1
"230"	0	NA	NA	NA	NA	NA	"ASV2177"	"CH-BS"	1
"231"	1.17258316675493	-3.64974350685277	3.02741492370792	-1.20556435071762	0.227985511745011	NA	"ASV5409"	"CH-BS"	1
"232"	16.598496944537	-1.47890822517196	1.32135465921448	-1.11923639490637	0.263039302612801	0.622445538671305	"ASV375"	"CH-BS"	1
"233"	9.65114566484843	-3.51829839314172	2.20665739653021	-1.59440174024022	0.110846082908425	0.327342267524254	"ASV911"	"CH-BS"	1
"234"	4.69137040337255	-1.61172372135508	2.81466339729417	-0.572616861719408	0.566904140309066	0.859775755539204	"ASV2266"	"CH-BS"	1
"235"	0	NA	NA	NA	NA	NA	"ASV4016"	"CH-BS"	1
"236"	3.57689860873637	5.30302683949033	3.01382415356938	1.75956743634487	NA	NA	"ASV4050"	"CH-BS"	1
"237"	2.42306034785367	4.74052702994553	3.0188247573917	1.57032203288322	NA	NA	"ASV6783"	"CH-BS"	1
"238"	3.50426300106611	-2.65766649223528	2.95924316411851	-0.898089932067793	0.369137606078817	NA	"ASV2238"	"CH-BS"	1
"239"	0	NA	NA	NA	NA	NA	"ASV2588"	"CH-BS"	1
"240"	0	NA	NA	NA	NA	NA	"ASV5974"	"CH-BS"	1
"241"	0	NA	NA	NA	NA	NA	"ASV3323"	"CH-BS"	1
